piece_name,H1,H4,GS,CPI
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/74.mid,2.1354,2.8591,0.5388,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/75.mid,1.4457,2.4315,0.7812,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/76.mid,2.2464,2.8676,0.625,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/77.mid,1.6569,2.2921,0.6562,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/79.mid,1.4788,2.5697,0.6089,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/8.mid,2.0654,2.7926,0.7151,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/80.mid,1.3301,2.4237,0.525,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/81.mid,2.5491,3.2662,0.5208,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/82.mid,1.9217,2.8506,0.625,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/84.mid,1.5234,2.6615,0.6386,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/85.mid,2.1839,2.9882,0.7059,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/86.mid,2.1781,2.7754,0.6493,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/87.mid,2.044,2.7747,0.5488,0.9091
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/89.mid,1.7551,2.6423,0.5833,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/9.mid,2.2455,2.7716,0.7594,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/90.mid,1.6717,2.7153,0.7857,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/91.mid,1.1214,2.9422,0.7125,-0.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/92.mid,1.3755,2.268,0.7708,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/93.mid,0.0,0.0,,-0.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/94.mid,2.086,2.3774,0.4375,-0.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/95.mid,2.3546,2.8526,0.6724,0.9259
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/96.mid,2.2072,2.897,0.6189,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/97.mid,1.9755,2.7193,0.7542,0.7
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_model_4096/99.mid,1.6337,2.2638,0.6458,1.0
DATASET_MEAN,2.0136,2.7173,0.652,0.9061
