piece_name,H1,H4,GS,CPI
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/230.mid,2.1585,2.5958,0.5295,0.6429
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/231.mid,2.0511,2.6719,0.6853,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/232.mid,1.3101,2.4726,0.7417,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/233.mid,2.3527,2.6607,0.6544,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/234.mid,1.5307,2.4739,0.6521,0.8571
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/235.mid,1.8252,2.5764,0.7476,0.9231
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/236.mid,1.8881,2.5004,0.6428,0.9375
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/237.mid,2.1127,2.5176,0.6326,0.9
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/239.mid,1.8975,2.6169,0.625,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/24.mid,1.6024,2.5955,0.7401,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/240.mid,1.4725,2.4608,0.8341,0.8462
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/241.mid,1.5345,2.3597,0.6458,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/242.mid,1.8928,2.4947,0.6,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/243.mid,2.0558,2.643,0.5679,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/244.mid,2.1575,2.7248,0.6039,0.875
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/245.mid,1.9609,2.5643,0.683,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/246.mid,2.0824,2.6366,0.7627,0.9545
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/247.mid,2.1013,2.6599,0.6125,1.0
